dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,independent,u2net,vgg16,random_noise,70.0,0.717
imagenet,independent,u2net,vgg16,random_noise,75.0,0.659
imagenet,independent,u2net,vgg16,random_noise,80.0,0.571
imagenet,independent,u2net,vgg16,random_noise,85.0,0.468
imagenet,independent,u2net,vgg16,random_noise,90.0,0.319
imagenet,independent,u2net,vgg16,random_noise,95.0,0.162
imagenet,independent,u2net,vgg16,random_noise,100.0,0.005
imagenet,independent,u2net,vgg16,white,0.0,0.952
imagenet,independent,u2net,vgg16,white,5.0,0.939
imagenet,independent,u2net,vgg16,white,10.0,0.916
imagenet,independent,u2net,vgg16,white,15.0,0.905
imagenet,independent,u2net,vgg16,white,20.0,0.884
imagenet,independent,u2net,vgg16,white,25.0,0.859
imagenet,independent,u2net,vgg16,white,30.0,0.846
imagenet,independent,u2net,vgg16,white,35.0,0.826
imagenet,independent,u2net,vgg16,white,40.0,0.799
imagenet,independent,u2net,vgg16,white,45.0,0.781
imagenet,independent,u2net,vgg16,white,50.0,0.762
imagenet,independent,u2net,vgg16,white,55.0,0.734
imagenet,independent,u2net,vgg16,white,60.0,0.698
imagenet,independent,u2net,vgg16,white,65.0,0.654
imagenet,independent,u2net,vgg16,white,70.0,0.612
imagenet,independent,u2net,vgg16,white,75.0,0.554
imagenet,independent,u2net,vgg16,white,80.0,0.461
imagenet,independent,u2net,vgg16,white,85.0,0.349
imagenet,independent,u2net,vgg16,white,90.0,0.232
imagenet,independent,u2net,vgg16,white,95.0,0.102
imagenet,independent,u2net,vgg16,white,100.0,0.005
imagenet,independent,u2net+dino,mobilenet_v2,black,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,black,5.0,0.94
imagenet,independent,u2net+dino,mobilenet_v2,black,10.0,0.931
imagenet,independent,u2net+dino,mobilenet_v2,black,15.0,0.93
imagenet,independent,u2net+dino,mobilenet_v2,black,20.0,0.931
imagenet,independent,u2net+dino,mobilenet_v2,black,25.0,0.925
imagenet,independent,u2net+dino,mobilenet_v2,black,30.0,0.919
imagenet,independent,u2net+dino,mobilenet_v2,black,35.0,0.917
imagenet,independent,u2net+dino,mobilenet_v2,black,40.0,0.915
imagenet,independent,u2net+dino,mobilenet_v2,black,45.0,0.907
imagenet,independent,u2net+dino,mobilenet_v2,black,50.0,0.891
imagenet,independent,u2net+dino,mobilenet_v2,black,55.0,0.88
imagenet,independent,u2net+dino,mobilenet_v2,black,60.0,0.877
imagenet,independent,u2net+dino,mobilenet_v2,black,65.0,0.855
imagenet,independent,u2net+dino,mobilenet_v2,black,70.0,0.818
imagenet,independent,u2net+dino,mobilenet_v2,black,75.0,0.785
imagenet,independent,u2net+dino,mobilenet_v2,black,80.0,0.726
imagenet,independent,u2net+dino,mobilenet_v2,black,85.0,0.614
imagenet,independent,u2net+dino,mobilenet_v2,black,90.0,0.488
imagenet,independent,u2net+dino,mobilenet_v2,black,95.0,0.25
imagenet,independent,u2net+dino,mobilenet_v2,black,100.0,0.005
imagenet,independent,u2net+dino,mobilenet_v2,blur,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,blur,5.0,0.943
imagenet,independent,u2net+dino,mobilenet_v2,blur,10.0,0.936
imagenet,independent,u2net+dino,mobilenet_v2,blur,15.0,0.937
imagenet,independent,u2net+dino,mobilenet_v2,blur,20.0,0.936
imagenet,independent,u2net+dino,mobilenet_v2,blur,25.0,0.936
imagenet,independent,u2net+dino,mobilenet_v2,blur,30.0,0.929
imagenet,independent,u2net+dino,mobilenet_v2,blur,35.0,0.925
imagenet,independent,u2net+dino,mobilenet_v2,blur,40.0,0.92
imagenet,independent,u2net+dino,mobilenet_v2,blur,45.0,0.912
imagenet,independent,u2net+dino,mobilenet_v2,blur,50.0,0.902
imagenet,independent,u2net+dino,mobilenet_v2,blur,55.0,0.893
imagenet,independent,u2net+dino,mobilenet_v2,blur,60.0,0.879
imagenet,independent,u2net+dino,mobilenet_v2,blur,65.0,0.839
imagenet,independent,u2net+dino,mobilenet_v2,blur,70.0,0.817
imagenet,independent,u2net+dino,mobilenet_v2,blur,75.0,0.771
imagenet,independent,u2net+dino,mobilenet_v2,blur,80.0,0.709
imagenet,independent,u2net+dino,mobilenet_v2,blur,85.0,0.626
imagenet,independent,u2net+dino,mobilenet_v2,blur,90.0,0.479
imagenet,independent,u2net+dino,mobilenet_v2,blur,95.0,0.292
imagenet,independent,u2net+dino,mobilenet_v2,blur,100.0,0.128
imagenet,independent,u2net+dino,mobilenet_v2,gray,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,gray,5.0,0.938
imagenet,independent,u2net+dino,mobilenet_v2,gray,10.0,0.939
imagenet,independent,u2net+dino,mobilenet_v2,gray,15.0,0.937
imagenet,independent,u2net+dino,mobilenet_v2,gray,20.0,0.932
imagenet,independent,u2net+dino,mobilenet_v2,gray,25.0,0.924
imagenet,independent,u2net+dino,mobilenet_v2,gray,30.0,0.927
imagenet,independent,u2net+dino,mobilenet_v2,gray,35.0,0.926
imagenet,independent,u2net+dino,mobilenet_v2,gray,40.0,0.922
imagenet,independent,u2net+dino,mobilenet_v2,gray,45.0,0.91
imagenet,independent,u2net+dino,mobilenet_v2,gray,50.0,0.909
imagenet,independent,u2net+dino,mobilenet_v2,gray,55.0,0.895
imagenet,independent,u2net+dino,mobilenet_v2,gray,60.0,0.888
imagenet,independent,u2net+dino,mobilenet_v2,gray,65.0,0.863
imagenet,independent,u2net+dino,mobilenet_v2,gray,70.0,0.841
imagenet,independent,u2net+dino,mobilenet_v2,gray,75.0,0.794
imagenet,independent,u2net+dino,mobilenet_v2,gray,80.0,0.752
imagenet,independent,u2net+dino,mobilenet_v2,gray,85.0,0.669
imagenet,independent,u2net+dino,mobilenet_v2,gray,90.0,0.537
imagenet,independent,u2net+dino,mobilenet_v2,gray,95.0,0.321
imagenet,independent,u2net+dino,mobilenet_v2,gray,100.0,0.005
imagenet,independent,u2net+dino,mobilenet_v2,mean,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,mean,5.0,0.938
imagenet,independent,u2net+dino,mobilenet_v2,mean,10.0,0.943
imagenet,independent,u2net+dino,mobilenet_v2,mean,15.0,0.939
imagenet,independent,u2net+dino,mobilenet_v2,mean,20.0,0.937
imagenet,independent,u2net+dino,mobilenet_v2,mean,25.0,0.931
imagenet,independent,u2net+dino,mobilenet_v2,mean,30.0,0.924
imagenet,independent,u2net+dino,mobilenet_v2,mean,35.0,0.928
imagenet,independent,u2net+dino,mobilenet_v2,mean,40.0,0.928
imagenet,independent,u2net+dino,mobilenet_v2,mean,45.0,0.924
imagenet,independent,u2net+dino,mobilenet_v2,mean,50.0,0.913
imagenet,independent,u2net+dino,mobilenet_v2,mean,55.0,0.911
imagenet,independent,u2net+dino,mobilenet_v2,mean,60.0,0.893
imagenet,independent,u2net+dino,mobilenet_v2,mean,65.0,0.876
imagenet,independent,u2net+dino,mobilenet_v2,mean,70.0,0.841
imagenet,independent,u2net+dino,mobilenet_v2,mean,75.0,0.811
imagenet,independent,u2net+dino,mobilenet_v2,mean,80.0,0.764
imagenet,independent,u2net+dino,mobilenet_v2,mean,85.0,0.671
imagenet,independent,u2net+dino,mobilenet_v2,mean,90.0,0.545
imagenet,independent,u2net+dino,mobilenet_v2,mean,95.0,0.327
imagenet,independent,u2net+dino,mobilenet_v2,mean,100.0,0.007
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,5.0,0.939
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,10.0,0.937
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,15.0,0.935
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,20.0,0.93
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,25.0,0.917
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,30.0,0.908
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,35.0,0.899
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,40.0,0.896
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,45.0,0.885
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,50.0,0.871
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,55.0,0.853
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,60.0,0.819
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,65.0,0.788
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,70.0,0.732
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,75.0,0.676
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,80.0,0.602
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,85.0,0.474
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,90.0,0.321
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,95.0,0.138
imagenet,independent,u2net+dino,mobilenet_v2,random_noise,100.0,0.005
imagenet,independent,u2net+dino,mobilenet_v2,white,0.0,0.942
imagenet,independent,u2net+dino,mobilenet_v2,white,5.0,0.935
imagenet,independent,u2net+dino,mobilenet_v2,white,10.0,0.934
imagenet,independent,u2net+dino,mobilenet_v2,white,15.0,0.934
imagenet,independent,u2net+dino,mobilenet_v2,white,20.0,0.926
imagenet,independent,u2net+dino,mobilenet_v2,white,25.0,0.918
imagenet,independent,u2net+dino,mobilenet_v2,white,30.0,0.913
imagenet,independent,u2net+dino,mobilenet_v2,white,35.0,0.905
imagenet,independent,u2net+dino,mobilenet_v2,white,40.0,0.905
imagenet,independent,u2net+dino,mobilenet_v2,white,45.0,0.889
imagenet,independent,u2net+dino,mobilenet_v2,white,50.0,0.891
imagenet,independent,u2net+dino,mobilenet_v2,white,55.0,0.87
imagenet,independent,u2net+dino,mobilenet_v2,white,60.0,0.854
imagenet,independent,u2net+dino,mobilenet_v2,white,65.0,0.812
imagenet,independent,u2net+dino,mobilenet_v2,white,70.0,0.764
imagenet,independent,u2net+dino,mobilenet_v2,white,75.0,0.733
imagenet,independent,u2net+dino,mobilenet_v2,white,80.0,0.653
imagenet,independent,u2net+dino,mobilenet_v2,white,85.0,0.565
imagenet,independent,u2net+dino,mobilenet_v2,white,90.0,0.405
imagenet,independent,u2net+dino,mobilenet_v2,white,95.0,0.209
imagenet,independent,u2net+dino,mobilenet_v2,white,100.0,0.005
imagenet,independent,u2net+dino,resnet50,black,0.0,0.99
imagenet,independent,u2net+dino,resnet50,black,5.0,0.987
imagenet,independent,u2net+dino,resnet50,black,10.0,0.985
imagenet,independent,u2net+dino,resnet50,black,15.0,0.984
imagenet,independent,u2net+dino,resnet50,black,20.0,0.985
imagenet,independent,u2net+dino,resnet50,black,25.0,0.982
imagenet,independent,u2net+dino,resnet50,black,30.0,0.984
imagenet,independent,u2net+dino,resnet50,black,35.0,0.98
imagenet,independent,u2net+dino,resnet50,black,40.0,0.977
imagenet,independent,u2net+dino,resnet50,black,45.0,0.977
imagenet,independent,u2net+dino,resnet50,black,50.0,0.975
imagenet,independent,u2net+dino,resnet50,black,55.0,0.961
imagenet,independent,u2net+dino,resnet50,black,60.0,0.954
imagenet,independent,u2net+dino,resnet50,black,65.0,0.943
imagenet,independent,u2net+dino,resnet50,black,70.0,0.915
imagenet,independent,u2net+dino,resnet50,black,75.0,0.88
imagenet,independent,u2net+dino,resnet50,black,80.0,0.836
imagenet,independent,u2net+dino,resnet50,black,85.0,0.766
imagenet,independent,u2net+dino,resnet50,black,90.0,0.616
imagenet,independent,u2net+dino,resnet50,black,95.0,0.362
imagenet,independent,u2net+dino,resnet50,black,100.0,0.005
imagenet,independent,u2net+dino,resnet50,blur,0.0,0.99
imagenet,independent,u2net+dino,resnet50,blur,5.0,0.989
imagenet,independent,u2net+dino,resnet50,blur,10.0,0.988
imagenet,independent,u2net+dino,resnet50,blur,15.0,0.987
imagenet,independent,u2net+dino,resnet50,blur,20.0,0.988
imagenet,independent,u2net+dino,resnet50,blur,25.0,0.987
imagenet,independent,u2net+dino,resnet50,blur,30.0,0.988
imagenet,independent,u2net+dino,resnet50,blur,35.0,0.983
imagenet,independent,u2net+dino,resnet50,blur,40.0,0.983
imagenet,independent,u2net+dino,resnet50,blur,45.0,0.978
imagenet,independent,u2net+dino,resnet50,blur,50.0,0.973
imagenet,independent,u2net+dino,resnet50,blur,55.0,0.967
imagenet,independent,u2net+dino,resnet50,blur,60.0,0.959
imagenet,independent,u2net+dino,resnet50,blur,65.0,0.941
imagenet,independent,u2net+dino,resnet50,blur,70.0,0.914
imagenet,independent,u2net+dino,resnet50,blur,75.0,0.89
imagenet,independent,u2net+dino,resnet50,blur,80.0,0.849
imagenet,independent,u2net+dino,resnet50,blur,85.0,0.785
imagenet,independent,u2net+dino,resnet50,blur,90.0,0.644
imagenet,independent,u2net+dino,resnet50,blur,95.0,0.428
imagenet,independent,u2net+dino,resnet50,blur,100.0,0.31
imagenet,independent,u2net+dino,resnet50,gray,0.0,0.99
imagenet,independent,u2net+dino,resnet50,gray,5.0,0.988
imagenet,independent,u2net+dino,resnet50,gray,10.0,0.986
imagenet,independent,u2net+dino,resnet50,gray,15.0,0.986
imagenet,independent,u2net+dino,resnet50,gray,20.0,0.985
imagenet,independent,u2net+dino,resnet50,gray,25.0,0.986
imagenet,independent,u2net+dino,resnet50,gray,30.0,0.982
imagenet,independent,u2net+dino,resnet50,gray,35.0,0.979
imagenet,independent,u2net+dino,resnet50,gray,40.0,0.977
imagenet,independent,u2net+dino,resnet50,gray,45.0,0.972
imagenet,independent,u2net+dino,resnet50,gray,50.0,0.968
imagenet,independent,u2net+dino,resnet50,gray,55.0,0.95
imagenet,independent,u2net+dino,resnet50,gray,60.0,0.95
imagenet,independent,u2net+dino,resnet50,gray,65.0,0.938
imagenet,independent,u2net+dino,resnet50,gray,70.0,0.914
imagenet,independent,u2net+dino,resnet50,gray,75.0,0.873
imagenet,independent,u2net+dino,resnet50,gray,80.0,0.817
imagenet,independent,u2net+dino,resnet50,gray,85.0,0.74
imagenet,independent,u2net+dino,resnet50,gray,90.0,0.57
imagenet,independent,u2net+dino,resnet50,gray,95.0,0.327
imagenet,independent,u2net+dino,resnet50,gray,100.0,0.005
imagenet,independent,u2net+dino,resnet50,mean,0.0,0.99
imagenet,independent,u2net+dino,resnet50,mean,5.0,0.988
imagenet,independent,u2net+dino,resnet50,mean,10.0,0.986
imagenet,independent,u2net+dino,resnet50,mean,15.0,0.987
imagenet,independent,u2net+dino,resnet50,mean,20.0,0.987
imagenet,independent,u2net+dino,resnet50,mean,25.0,0.985
imagenet,independent,u2net+dino,resnet50,mean,30.0,0.985
imagenet,independent,u2net+dino,resnet50,mean,35.0,0.982
imagenet,independent,u2net+dino,resnet50,mean,40.0,0.982
imagenet,independent,u2net+dino,resnet50,mean,45.0,0.975
imagenet,independent,u2net+dino,resnet50,mean,50.0,0.974
imagenet,independent,u2net+dino,resnet50,mean,55.0,0.966
imagenet,independent,u2net+dino,resnet50,mean,60.0,0.953
imagenet,independent,u2net+dino,resnet50,mean,65.0,0.948
imagenet,independent,u2net+dino,resnet50,mean,70.0,0.923
imagenet,independent,u2net+dino,resnet50,mean,75.0,0.88
imagenet,independent,u2net+dino,resnet50,mean,80.0,0.825
imagenet,independent,u2net+dino,resnet50,mean,85.0,0.752
imagenet,independent,u2net+dino,resnet50,mean,90.0,0.591
imagenet,independent,u2net+dino,resnet50,mean,95.0,0.346
imagenet,independent,u2net+dino,resnet50,mean,100.0,0.014
imagenet,independent,u2net+dino,resnet50,random_noise,0.0,0.99
imagenet,independent,u2net+dino,resnet50,random_noise,5.0,0.987
imagenet,independent,u2net+dino,resnet50,random_noise,10.0,0.984
imagenet,independent,u2net+dino,resnet50,random_noise,15.0,0.985
imagenet,independent,u2net+dino,resnet50,random_noise,20.0,0.984
imagenet,independent,u2net+dino,resnet50,random_noise,25.0,0.981
imagenet,independent,u2net+dino,resnet50,random_noise,30.0,0.979
imagenet,independent,u2net+dino,resnet50,random_noise,35.0,0.973
imagenet,independent,u2net+dino,resnet50,random_noise,40.0,0.972
imagenet,independent,u2net+dino,resnet50,random_noise,45.0,0.967
imagenet,independent,u2net+dino,resnet50,random_noise,50.0,0.956
imagenet,independent,u2net+dino,resnet50,random_noise,55.0,0.935
imagenet,independent,u2net+dino,resnet50,random_noise,60.0,0.914
imagenet,independent,u2net+dino,resnet50,random_noise,65.0,0.886
imagenet,independent,u2net+dino,resnet50,random_noise,70.0,0.844
imagenet,independent,u2net+dino,resnet50,random_noise,75.0,0.794
imagenet,independent,u2net+dino,resnet50,random_noise,80.0,0.727
imagenet,independent,u2net+dino,resnet50,random_noise,85.0,0.594
imagenet,independent,u2net+dino,resnet50,random_noise,90.0,0.421
imagenet,independent,u2net+dino,resnet50,random_noise,95.0,0.184
imagenet,independent,u2net+dino,resnet50,random_noise,100.0,0.006
imagenet,independent,u2net+dino,resnet50,white,0.0,0.99
imagenet,independent,u2net+dino,resnet50,white,5.0,0.987
imagenet,independent,u2net+dino,resnet50,white,10.0,0.986
imagenet,independent,u2net+dino,resnet50,white,15.0,0.982
imagenet,independent,u2net+dino,resnet50,white,20.0,0.982
imagenet,independent,u2net+dino,resnet50,white,25.0,0.976
imagenet,independent,u2net+dino,resnet50,white,30.0,0.978
imagenet,independent,u2net+dino,resnet50,white,35.0,0.97
imagenet,independent,u2net+dino,resnet50,white,40.0,0.968
imagenet,independent,u2net+dino,resnet50,white,45.0,0.962
imagenet,independent,u2net+dino,resnet50,white,50.0,0.95
imagenet,independent,u2net+dino,resnet50,white,55.0,0.937
imagenet,independent,u2net+dino,resnet50,white,60.0,0.922
imagenet,independent,u2net+dino,resnet50,white,65.0,0.893
imagenet,independent,u2net+dino,resnet50,white,70.0,0.861
imagenet,independent,u2net+dino,resnet50,white,75.0,0.825
imagenet,independent,u2net+dino,resnet50,white,80.0,0.749
imagenet,independent,u2net+dino,resnet50,white,85.0,0.63
imagenet,independent,u2net+dino,resnet50,white,90.0,0.474
imagenet,independent,u2net+dino,resnet50,white,95.0,0.237
imagenet,independent,u2net+dino,resnet50,white,100.0,0.005
imagenet,independent,u2net+dino,vgg16,black,0.0,0.952
imagenet,independent,u2net+dino,vgg16,black,5.0,0.898
imagenet,independent,u2net+dino,vgg16,black,10.0,0.862
imagenet,independent,u2net+dino,vgg16,black,15.0,0.844
imagenet,independent,u2net+dino,vgg16,black,20.0,0.825
imagenet,independent,u2net+dino,vgg16,black,25.0,0.799
imagenet,independent,u2net+dino,vgg16,black,30.0,0.779
imagenet,independent,u2net+dino,vgg16,black,35.0,0.759
imagenet,independent,u2net+dino,vgg16,black,40.0,0.74
imagenet,independent,u2net+dino,vgg16,black,45.0,0.716
imagenet,independent,u2net+dino,vgg16,black,50.0,0.688
imagenet,independent,u2net+dino,vgg16,black,55.0,0.659
imagenet,independent,u2net+dino,vgg16,black,60.0,0.61
imagenet,independent,u2net+dino,vgg16,black,65.0,0.579
imagenet,independent,u2net+dino,vgg16,black,70.0,0.519
imagenet,independent,u2net+dino,vgg16,black,75.0,0.463
imagenet,independent,u2net+dino,vgg16,black,80.0,0.4
imagenet,independent,u2net+dino,vgg16,black,85.0,0.307
imagenet,independent,u2net+dino,vgg16,black,90.0,0.205
imagenet,independent,u2net+dino,vgg16,black,95.0,0.091
imagenet,independent,u2net+dino,vgg16,black,100.0,0.005
imagenet,independent,u2net+dino,vgg16,blur,0.0,0.952
imagenet,independent,u2net+dino,vgg16,blur,5.0,0.953
imagenet,independent,u2net+dino,vgg16,blur,10.0,0.947
imagenet,independent,u2net+dino,vgg16,blur,15.0,0.939
imagenet,independent,u2net+dino,vgg16,blur,20.0,0.938
imagenet,independent,u2net+dino,vgg16,blur,25.0,0.933
imagenet,independent,u2net+dino,vgg16,blur,30.0,0.925
imagenet,independent,u2net+dino,vgg16,blur,35.0,0.92
imagenet,independent,u2net+dino,vgg16,blur,40.0,0.912
imagenet,independent,u2net+dino,vgg16,blur,45.0,0.904
imagenet,independent,u2net+dino,vgg16,blur,50.0,0.894
imagenet,independent,u2net+dino,vgg16,blur,55.0,0.878
imagenet,independent,u2net+dino,vgg16,blur,60.0,0.857
imagenet,independent,u2net+dino,vgg16,blur,65.0,0.834
imagenet,independent,u2net+dino,vgg16,blur,70.0,0.81
imagenet,independent,u2net+dino,vgg16,blur,75.0,0.746
imagenet,independent,u2net+dino,vgg16,blur,80.0,0.694
imagenet,independent,u2net+dino,vgg16,blur,85.0,0.603
imagenet,independent,u2net+dino,vgg16,blur,90.0,0.474
imagenet,independent,u2net+dino,vgg16,blur,95.0,0.271
imagenet,independent,u2net+dino,vgg16,blur,100.0,0.112
imagenet,independent,u2net+dino,vgg16,gray,0.0,0.952
imagenet,independent,u2net+dino,vgg16,gray,5.0,0.936
imagenet,independent,u2net+dino,vgg16,gray,10.0,0.914
imagenet,independent,u2net+dino,vgg16,gray,15.0,0.901
imagenet,independent,u2net+dino,vgg16,gray,20.0,0.894
imagenet,independent,u2net+dino,vgg16,gray,25.0,0.868
imagenet,independent,u2net+dino,vgg16,gray,30.0,0.858
imagenet,independent,u2net+dino,vgg16,gray,35.0,0.834
imagenet,independent,u2net+dino,vgg16,gray,40.0,0.823
imagenet,independent,u2net+dino,vgg16,gray,45.0,0.795
imagenet,independent,u2net+dino,vgg16,gray,50.0,0.784
imagenet,independent,u2net+dino,vgg16,gray,55.0,0.759
imagenet,independent,u2net+dino,vgg16,gray,60.0,0.745
imagenet,independent,u2net+dino,vgg16,gray,65.0,0.703
imagenet,independent,u2net+dino,vgg16,gray,70.0,0.655
imagenet,independent,u2net+dino,vgg16,gray,75.0,0.597
imagenet,independent,u2net+dino,vgg16,gray,80.0,0.53
imagenet,independent,u2net+dino,vgg16,gray,85.0,0.443
imagenet,independent,u2net+dino,vgg16,gray,90.0,0.31
imagenet,independent,u2net+dino,vgg16,gray,95.0,0.153
imagenet,independent,u2net+dino,vgg16,gray,100.0,0.005
imagenet,independent,u2net+dino,vgg16,mean,0.0,0.952
imagenet,independent,u2net+dino,vgg16,mean,5.0,0.946
imagenet,independent,u2net+dino,vgg16,mean,10.0,0.933
imagenet,independent,u2net+dino,vgg16,mean,15.0,0.92
imagenet,independent,u2net+dino,vgg16,mean,20.0,0.908
imagenet,independent,u2net+dino,vgg16,mean,25.0,0.9
imagenet,independent,u2net+dino,vgg16,mean,30.0,0.888
imagenet,independent,u2net+dino,vgg16,mean,35.0,0.873
imagenet,independent,u2net+dino,vgg16,mean,40.0,0.858
